Research ID,Race,International,Sex,Miles,Commuter,Dorm,IowaResident,SchoolofMajor,Athlete,HSRank,ACTComp,ACTMath,ACTEng,HSGPA,BVGPA,Hrs,Returned
2394,A,0,0,130-139,0,A,1,H,2,0.494,21,23,21,3.06,2.4,15,0
2395,I,0,1,190-199,0,E,0,K,2,0.201,17,18,14,3.49,2.4,15,1
2396,A,0,0,50-59,0,A,1,H,1,0.207,21,19,21,3.41,3.4,15,1
2397,A,0,1,80-89,0,C,1,G,2,0.563,20,19,19,3.39,2.214,14,1
2399,A,0,1,0-9,0,E,1,K,1,0.125,26,28,28,3.84,2.8,16,1
2400,I,0,0,400-499,0,A,0,F,1,0.268,16,17,14,3.08,1.8,15,1
2401,A,0,1,200-224,0,E,1,K,1,0.767,26,22,24,2.99,2.428,14,1
2403,G,0,0,140-149,0,C,1,K,1,0.411,18,24,17,3.28,1.642,14,1
2405,A,0,0,70-79,0,C,0,F,2,0.072,23,25,23,3.95,3.857,14,1
2406,A,0,1,200-224,0,B,0,G,2,0.377,25,19,21,3.26,1.8,15,0
2407,A,0,0,30-39,0,C,1,H,2,0.136,21,22,18,3.94,4,16,1
2409,A,0,0,20-29,0,A,1,G,1,0.103,25,26,24,3.95,4,15,1
2411,A,0,1,70-79,0,C,1,K,2,0.05,30,29,30,3.95,3.785,14,1
2412,A,0,1,40-49,0,E,1,H,2,0.662,20,19,21,2.78,2.5,12,1
2413,A,0,0,150-159,0,A,1,G,2,0.367,20,18,20,3.32,2.133,15,1
2414,A,0,1,120-129,0,E,1,H,1,0.045,24,25,22,3.93,3.733,15,1
2416,A,0,1,120-129,0,E,0,H,1,0.203,24,26,23,3.52,2,15,1
2417,A,0,1,225-249,0,E,1,G,2,0.51,16,16,14,2.86,0.214,14,0
2419,A,0,1,100-109,0,E,0,G,2,0.345,28,29,27,3.4,3.437,16,1
2420,A,0,1,100-109,0,E,0,H,2,0.183,28,31,27,3.85,2.875,16,1
2422,A,0,0,150-159,0,C,0,F,1,0.015,30,27,34,3.94,4,12,1
2423,A,0,1,80-89,0,B,1,G,2,0.419,19,26,19,3.16,3.214,14,1
2424,A,0,1,100-109,0,E,1,K,2,0.325,19,17,16,3.09,1.642,14,0
2425,A,0,0,120-129,0,A,1,J,1,0.02,33,31,34,3.98,4,16,1
2427,A,0,0,500-999,0,A,0,J,1,0.263,28,25,31,3.65,3.8,15,1
2428,A,0,0,60-69,0,C,1,J,1,0.068,28,27,28,3.85,4,16,1
2429,A,0,1,80-89,0,B,1,K,1,0.02,30,29,31,4.26,4,15,1
2430,A,0,0,40-49,0,D,1,G,1,0.579,15,15,15,3,2.5,12,1
2431,A,0,1,100-109,0,E,1,H,2,0.004,21,24,21,4.1,3.8,15,1
2433,A,0,1,100-109,0,C,1,H,2,0.511,22,17,20,2.67,2.25,12,1
2435,E,0,1,0-9,1,,1,F,1,,,,,2.25,,,0
2436,A,0,1,0-9,0,E,1,F,1,0.643,24,24,20,2.64,0,12,0
2437,A,0,0,100-109,0,A,0,K,2,0.081,24,26,24,3.4,2.875,16,1
2439,A,0,1,250-274,0,E,1,G,2,0.583,21,21,20,2.3,1.615,13,0
2440,A,0,0,50-59,0,A,1,J,1,0.289,26,27,27,3.26,3,15,1
2441,A,0,1,90-99,0,C,1,F,2,0.294,22,20,25,3.47,3.25,12,1
2442,A,0,1,50-59,0,C,1,H,1,0.464,18,19,19,3.09,2.153,13,1
2443,A,0,0,200-224,0,C,0,H,1,0.058,26,25,30,4,3.588,17,1
2446,J,0,0,250-274,0,A,1,K,1,0.134,22,19,22,3.82,1.4,15,1
2447,A,0,1,30-39,0,E,1,J,1,0.846,25,26,24,2.16,3.25,16,0
2448,A,0,1,100-109,0,E,1,K,2,0.009,27,25,28,4,3.655,14.5,1
2449,A,0,1,200-224,0,E,1,H,2,0.35,21,19,17,3.43,3.5,12,1
2450,A,0,1,225-249,0,E,0,H,1,0.702,18,21,17,2.86,2,12,1
2451,I,0,0,300-349,0,C,0,H,1,0.343,19,17,19,3.26,2.25,12,0
2453,A,0,0,50-59,0,A,1,G,1,0.129,18,19,13,3.58,3.625,16,1
2457,A,0,0,0-9,1,,1,I,1,0.125,24,22,26,3.98,3.8,15,0
2458,A,0,1,50-59,0,E,1,G,2,0.485,22,23,18,3.24,3,14,1
2459,A,0,0,110-119,0,A,1,G,1,0.37,18,18,18,3.14,3,15,1
2460,A,0,0,60-69,0,A,1,J,1,0.172,22,18,25,3.86,4,16,1
2461,A,0,1,190-199,0,E,1,I,1,0.534,19,17,16,2.89,2.363,11,0
2462,A,0,1,225-249,0,E,1,I,2,0.813,17,17,15,2.47,1.75,12,1
2463,A,0,1,0-9,0,C,1,H,1,0.445,25,25,23,2.76,2.333,9,1
2464,A,0,1,70-79,0,C,1,K,1,0.489,25,21,28,3.05,2.294,17,1
2465,A,0,0,190-199,0,A,1,G,1,0.351,24,20,23,3.46,3.6,15,1
2466,A,0,1,100-109,0,E,1,H,1,0.005,22,23,19,4,3.214,14,1
2467,A,0,0,60-69,0,A,1,G,1,0.042,27,29,25,3.92,3.166,12,0
2468,A,0,1,250-274,0,E,1,G,2,0.332,25,23,26,3.12,3.4,15,1
2470,A,0,1,50-59,0,D,1,H,1,0.45,20,22,18,3.18,3.538,13,1
2471,G,0,1,60-69,0,E,1,F,2,0.089,23,24,23,3.78,2.5,12,1
2472,A,0,0,60-69,0,B,1,K,2,0.111,30,28,31,4.03,3.812,16,1
2473,A,0,0,40-49,0,A,1,G,2,0.233,22,20,25,3.26,3.6,15,1
2474,J,0,0,275-299,0,B,0,G,2,,20,16,23,3.17,2.25,12,1
2476,A,0,1,30-39,0,E,1,G,1,0.357,22,24,18,3.39,1.937,16,1
2479,A,0,1,50-59,0,E,1,K,1,0.235,27,25,27,3.39,4,14,1
2480,A,0,0,80-89,0,A,1,G,1,0.029,29,26,31,3.97,4,16,1
2482,A,0,0,50-59,0,B,1,G,1,0.429,24,22,25,3.29,2.857,14,1
2483,J,0,1,70-79,0,E,0,G,2,0.269,18,26,12,3.68,3.333,12,1
2484,I,0,0,100-109,0,A,0,H,2,0.116,23,20,25,4,3.4,15,1
2486,A,0,0,90-99,0,A,0,K,1,0.34,26,25,25,3.45,1.857,14,0
2488,A,0,0,225-249,0,B,1,F,1,0.066,29,30,28,3.68,4,15,1
2489,A,0,1,10-19,0,C,1,K,1,0.625,21,21,20,2.86,2.769,13,1
2491,A,0,1,20-29,0,E,1,K,2,0.255,24,25,21,3.54,2.434,23,1
2492,A,0,1,70-79,0,E,1,I,1,0.15,30,25,32,3.56,3.2,15,0
2493,A,0,0,90-99,0,A,1,H,1,0.379,24,25,24,2.85,2.153,13,1
2495,A,0,0,40-49,0,C,1,G,2,0.167,23,21,24,3.46,2.818,11,1
2497,A,0,1,90-99,0,E,1,H,2,0.612,20,21,19,2.8,3,13,0
2498,A,0,0,80-89,0,A,1,I,1,0.1,27,25,28,3.64,3.714,14,0
2499,A,0,0,30-39,0,A,1,F,2,0.143,20,24,19,3.67,3.8,15,1
2500,I,0,1,500-999,0,E,0,F,1,0.186,21,19,20,2.53,2.2,15,1
2501,A,0,1,80-89,0,E,1,K,1,0.141,30,26,30,3.78,3.533,15,1
2502,A,0,1,10-19,0,D,1,G,2,0.969,15,16,14,2.16,1.5,12,0
2503,A,0,1,10000-10000,0,E,0,G,2,0.63,14,16,11,2.48,1.8,10,1
2504,A,0,0,20-29,0,A,1,H,1,0.489,21,23,20,3.25,2.416,12,0
2505,A,0,0,250-274,0,C,0,G,1,0.16,32,26,34,4.02,4,12,0
2506,J,0,1,50-59,0,E,1,K,1,0.745,22,27,20,2.51,2.4,15,1
2509,G,0,1,40-49,0,E,1,G,2,0.243,25,25,20,3.15,1.5,12,1
2511,A,0,1,50-59,0,E,1,H,2,0.365,24,25,21,3.07,3,13,1
2512,A,0,1,40-49,0,E,1,K,1,0.722,20,20,19,2.25,0.25,12,0
2513,A,0,1,150-159,0,E,1,H,1,0.682,18,15,19,2.82,1.75,12,1
2516,E,0,1,10000-10000,0,E,0,I,2,0.27,14,,,3.45,2.333,9,0
2517,A,0,1,10-19,0,E,1,G,2,0.738,18,20,14,2.62,2.416,12,1
2518,A,0,1,100-109,0,E,1,I,1,0.698,19,19,17,2.33,3.133,15,1
2519,I,0,1,10000-10000,0,E,0,G,2,0.741,20,20,15,2.55,2,11,0
2520,I,0,0,350-399,0,A,0,K,1,0.152,19,18,20,2.9,1.384,13,0
2522,A,0,1,50-59,0,D,1,H,2,0.5,18,17,19,3.18,1.5,12,1
2523,A,0,0,90-99,0,C,1,I,2,0.835,17,18,15,2.36,1.25,12,1
2524,A,0,1,60-69,0,E,1,K,2,0.107,26,27,24,3.95,3.214,14,1
2525,A,0,1,90-99,0,E,1,I,1,0.8,22,17,24,2.46,1.461,13,1
2526,A,0,0,30-39,0,D,1,G,2,0.571,18,18,16,2.77,1.937,16,1
2527,A,0,1,80-89,0,D,0,K,2,0.676,20,27,18,3.18,0.214,14,0
2528,E,0,0,350-399,0,C,0,H,1,0.459,19,19,19,3.4,0.5,12,0
2531,A,0,0,60-69,0,B,1,K,1,0.049,25,24,23,3.91,3.428,14,0
2533,G,0,0,90-99,0,C,1,J,2,0.027,26,27,25,3.86,3.571,14,1
2534,E,0,1,225-249,0,E,0,F,2,0.588,26,26,24,3.21,3.8,15,1
2535,E,0,1,500-999,0,E,0,G,2,0.538,16,16,12,2.8,2.428,14,0
2537,A,0,0,10-19,0,B,1,G,2,0.365,15,15,14,3.03,2.25,12,0
2538,A,0,0,50-59,0,C,1,H,1,0.333,16,16,15,3.07,2.6,15,1
2539,A,0,0,40-49,0,C,1,H,1,0.09,24,23,25,3.88,3.75,12,1
2540,A,0,1,225-249,0,E,0,H,2,0.562,20,16,19,3.08,1.75,12,0
2542,I,0,1,100-109,0,E,0,F,2,0.404,18,17,15,2.75,2.5,12,0
2543,A,0,1,100-109,0,E,0,H,2,0.673,21,20,21,3.3,3,13,1
2546,A,0,0,10-19,0,C,1,I,1,0.333,20,18,20,3.23,3.8,15,1
2547,A,0,0,70-79,0,C,1,F,1,0.216,26,25,25,3.66,2.8,15,0
2549,A,0,1,70-79,0,E,1,K,1,0.389,29,27,21,3.05,2.928,14,1
2550,A,0,1,90-99,0,C,1,K,2,0.192,22,25,18,3.05,3.714,14,1
2551,A,0,1,10-19,0,E,1,H,1,0.14,26,25,25,3.68,3.478,11.5,1
2554,A,0,1,120-129,0,C,1,G,2,0.45,19,18,19,2.8,2.26,12,1
2555,A,0,0,60-69,0,A,1,G,1,0.004,25,23,28,4,3.733,15,1
2557,A,0,0,20-29,0,D,1,G,2,0.508,21,24,19,3.3,2.928,14,1
2558,A,0,1,50-59,0,E,1,K,1,0.263,25,20,27,3.62,3.214,14,0
2561,A,0,0,20-29,0,C,1,I,2,0.469,17,17,12,3.1,2.8,15,1
2562,A,0,0,40-49,0,A,1,K,2,0.214,22,18,20,3.26,2.928,14,1
2563,A,0,0,30-39,0,D,1,G,1,0.356,21,17,23,3.11,2.4,15,1
2564,J,0,0,0-9,1,,1,J,1,0.167,29,29,27,3.82,0,17,0
2565,A,0,0,250-274,0,A,0,G,1,0.711,18,17,17,3.33,,0,0
2566,A,0,1,200-224,0,D,0,K,2,0.065,33,34,32,3.98,2.4,15,1
2567,I,0,1,225-249,0,E,0,H,2,0.709,16,16,14,2.64,1.5,12,1
2568,A,0,0,250-274,0,C,0,G,1,0.031,29,25,35,4.65,3.5,14,1
2569,A,0,0,110-119,0,A,1,H,2,0.165,20,17,17,3.49,3,12,1
2570,A,0,1,10-19,1,,1,G,1,0.6,18,15,16,2.69,2.4,15,1
2571,A,0,0,250-274,0,A,1,G,1,0.266,16,15,18,3.04,3.187,16,1
2572,A,0,0,70-79,0,B,1,H,1,0.009,32,28,35,4,4,17,1
2575,A,0,0,250-274,0,D,0,J,2,0.342,24,26,22,3.74,3,15,1
2576,A,0,1,120-129,0,E,0,F,1,0.709,26,24,23,3.26,4,12,1
2578,A,0,0,140-149,0,B,1,K,1,0.866,19,17,17,2.59,3.333,4.5,0
2580,A,0,1,50-59,0,E,1,K,1,0.297,18,18,19,2.95,1.545,11,1
2581,A,0,0,30-39,0,A,1,I,1,0.311,20,19,19,3.15,2.2,15,1
2582,A,0,1,400-499,0,E,0,G,2,0.447,22,21,20,3.17,2.428,14,0
2583,A,0,0,70-79,0,D,1,H,1,0.005,29,31,27,4,3.8,15,1
2584,A,0,0,60-69,0,C,1,G,2,0.222,23,19,24,3.68,3.625,16,0
2587,G,0,1,60-69,0,E,1,G,2,0.618,21,23,21,2.43,2.785,14,1
2588,A,0,1,30-39,0,E,1,J,2,0.343,23,24,23,3.34,3.562,16,1
2590,A,0,1,275-299,0,B,0,K,1,0.121,32,28,32,3.73,3.928,14,0
2591,A,0,1,160-169,0,E,0,I,2,0.72,19,26,18,2.32,3,12,1
2593,A,0,0,50-59,0,B,1,J,1,0.474,22,19,25,3.65,3.214,14,1
2594,A,0,1,60-69,0,E,0,F,2,0.6,21,19,21,2.84,2,15,1
2595,A,0,0,70-79,0,A,1,J,1,0.286,22,19,23,3.65,3.6,15,1
2596,A,0,1,50-59,0,E,1,H,1,0.019,32,32,30,4,4,14,1
2597,A,0,1,30-39,0,E,1,K,2,0.525,18,15,16,2.88,2.5,14,1
2598,E,0,1,350-399,0,E,0,I,1,0.15,16,17,16,3.03,2,12,1
2600,A,0,1,40-49,0,E,1,H,2,0.4,25,25,25,2.88,1.923,13,1
2601,A,0,1,80-89,0,E,1,G,2,0.411,16,19,17,2.92,1.636,11,0
2603,A,0,0,40-49,0,C,1,I,1,0.037,25,21,24,3.73,4,14,1
2605,A,0,1,60-69,0,E,1,G,2,0.353,19,22,13,3.07,0.181,11,0
2607,A,0,0,70-79,0,A,1,H,2,0.424,18,15,20,3.25,2.75,12,0
2610,A,0,1,10-19,1,,1,H,1,0.139,30,29,25,3.47,3.428,14,1
2612,A,0,0,90-99,0,C,1,G,1,0.341,18,16,18,3.11,3.25,12,1
2614,J,0,0,0-9,0,A,1,H,1,0.172,17,17,14,3.44,3,12,1
2616,A,0,0,60-69,0,C,1,F,1,0.609,18,15,18,2.7,1.75,12,1
2617,A,0,1,70-79,0,E,1,K,2,0.256,22,27,19,3.69,3.6,15,1
2618,A,0,0,70-79,0,C,1,J,1,0.228,19,17,20,3.54,2.4,15,0
2619,A,0,1,40-49,0,E,1,I,1,0.191,20,18,20,3.23,3.29,15.5,0
2621,A,0,1,70-79,0,C,1,H,2,0.042,29,29,26,3.95,3.769,13,0
2622,A,0,1,60-69,0,C,0,F,1,0.224,23,24,24,3.53,1.575,16.5,1
2624,A,0,1,30-39,0,C,1,G,2,0.457,23,26,20,3,2.071,14,1
2626,A,0,1,60-69,0,E,1,G,2,0.531,18,15,13,2.95,2.75,12,1
2627,A,0,0,120-129,0,A,0,J,1,0.684,17,17,17,3.37,2.285,14,1
2628,A,0,0,300-349,0,C,0,K,1,0.043,28,23,29,4.1,3.428,14,1
2629,G,0,1,275-299,0,D,1,F,2,0.307,27,23,27,3.09,3.266,15,0
2630,E,0,1,10000-10000,0,E,0,F,2,,16,16,13,3.27,0.25,12,1
2631,A,0,0,60-69,0,A,1,K,1,0.101,27,23,28,3.9,3.714,14,1
2632,A,0,1,190-199,0,E,0,H,2,0.572,25,23,25,2.79,2,12,1
2635,A,0,1,100-109,0,E,0,I,2,0.226,21,26,16,3.25,3,13,1
2638,A,0,0,100-109,0,A,1,H,1,0.358,20,16,21,2.76,2.25,16,1
2639,A,0,1,40-49,0,E,1,K,2,0.181,21,24,16,3.34,2.538,13,0
2641,A,0,1,250-274,0,E,0,H,2,0.641,23,22,20,2.95,2.5,12,0
2642,A,0,0,30-39,0,A,1,K,1,0.108,29,28,30,3.83,3.393,16.5,1
2644,A,0,1,0-9,1,,1,G,2,0.573,21,18,20,2.64,1.785,14,0
2645,A,0,0,140-149,0,C,1,H,2,0.068,23,26,20,4,3.6,15,1
2646,A,0,0,140-149,0,D,1,G,2,0.089,25,25,24,3.97,3.538,13,1
2647,A,0,0,10-19,0,A,1,K,1,0.702,22,21,21,2.51,2.666,15,1
2649,A,0,0,0-9,0,C,1,J,1,0.5,21,18,29,3.5,3.2,15,1
2650,A,0,1,50-59,0,E,1,K,2,0.438,22,26,20,2.98,2.6,15,1
2651,I,0,0,225-249,0,A,0,K,1,0.083,20,16,22,3.29,1.5,16,1
2652,I,0,0,350-399,0,B,0,K,1,0.328,16,17,12,2.81,3,15,0
2653,G,0,1,0-9,0,C,1,J,1,,16,16,15,2.56,1.625,16,1
2654,A,0,1,10-19,0,E,1,K,1,0.632,26,24,24,3.39,2.8,15,1
2655,E,0,0,,0,C,1,G,2,0.781,20,21,20,2.3,3.25,12,1
2656,A,0,0,140-149,0,A,1,G,1,0.622,20,14,22,2.39,1.5,12,1
2657,A,0,0,70-79,0,B,1,F,1,0.359,21,22,21,3.61,4,16,1
2659,A,0,0,90-99,0,C,1,G,2,0.413,21,19,21,3.15,3,15,1
2660,A,0,1,40-49,0,B,1,K,1,0.287,26,27,24,3.64,3,14,0
2661,A,0,1,40-49,0,E,1,H,1,0.845,18,19,18,2.35,0.25,12,0
2662,E,0,0,50-59,0,C,1,F,1,0.225,26,,,3.62,3,15,1
2663,A,0,1,90-99,0,E,0,H,1,0.5,28,25,25,3.33,0.352,17,1
2664,A,0,1,80-89,0,C,1,J,1,0.465,22,19,21,2.87,3.75,16,1
2665,A,0,0,40-49,0,C,1,F,1,0.22,26,25,26,3.57,3,15,0
2667,A,0,0,200-224,0,A,1,F,1,0.053,25,24,26,3.94,3.133,15,1
2668,I,0,1,500-999,0,E,0,F,2,0.764,14,,,2.33,0.75,12,1
2669,A,0,1,30-39,0,E,1,F,1,0.341,22,21,21,3.21,3,15,1
2671,A,0,1,130-139,0,E,1,G,2,0.36,20,18,21,3.41,2.8,10,0
2673,A,0,0,40-49,0,A,1,H,1,0.164,24,20,23,3.62,3.769,13,1
2674,A,0,0,250-274,0,C,0,J,1,0.076,29,28,29,4.31,3.75,12,1
2675,A,0,1,60-69,0,E,1,G,1,0.792,19,14,18,1.95,1.071,14,0
2676,A,0,0,20-29,0,D,1,F,1,0.276,27,27,25,3.55,3,12,0
2677,A,0,1,160-169,0,E,1,H,1,0.5,20,18,15,2.82,3,12,1
2680,A,0,0,70-79,0,A,0,I,2,0.432,20,18,21,3.7,2.727,11,1
2681,A,0,0,120-129,0,A,0,K,1,0.01,25,25,29,3.97,4,16,1
2682,A,0,1,400-499,0,C,0,G,2,0.229,,,,3.71,3,16,1
2684,A,0,0,180-189,0,A,0,K,1,0.242,20,21,17,3.7,3.133,15,1
2685,A,0,1,50-59,0,E,1,H,2,0.097,24,29,22,3.56,2.4,15,0
2687,J,0,1,10000-10000,0,B,0,K,1,0.198,13,16,9,3.4,3.25,12,1
2688,A,0,0,50-59,0,A,1,H,2,0.327,17,15,16,3.54,3,15,1
2689,A,0,0,150-159,0,B,1,G,1,0.383,20,17,22,3.24,2.8,15,1
2691,A,0,0,150-159,0,C,0,G,2,0.334,22,21,20,3.4,2.642,14,1
2692,A,0,0,30-39,0,A,1,G,1,0.488,23,20,21,3.04,2.2,15,1
2693,A,0,1,30-39,0,D,1,J,1,0.364,21,21,24,3.45,3.066,15,1
2695,A,0,0,100-109,0,C,1,I,2,0.145,21,23,24,3.53,3,15,1
2696,A,0,1,50-59,0,C,1,G,1,0.25,20,22,16,3.44,3.2,15,1
2697,A,0,1,30-39,0,D,1,H,1,0.558,22,23,18,3.03,3.625,16,1
2698,A,0,0,10-19,0,C,1,F,1,0.026,24,26,21,4,3.25,16,0
2699,E,0,0,0-9,1,,1,H,1,,21,20,21,2.36,1.187,16,0
2701,A,0,1,50-59,0,E,1,I,2,,20,22,20,3.35,2.785,14,1
2702,A,0,1,170-179,0,E,1,J,2,0.61,19,21,20,2.41,3,12,1
2704,A,0,1,30-39,0,E,1,K,2,0.061,23,27,20,3.83,3.785,14,1
2705,A,0,1,100-109,0,B,1,K,1,0.321,23,25,22,3.2,2.857,14,1
2706,G,0,1,50-59,0,E,1,G,1,0.707,21,20,22,2.89,2,15,0
2707,A,0,1,10-19,0,C,1,G,1,0.533,20,22,18,2.93,2.75,12,1
2708,A,0,1,80-89,0,E,1,K,2,0.37,22,24,15,3.19,1.928,14,1
2710,A,0,0,60-69,0,A,1,I,1,0.571,19,21,20,2.82,2.8,15,0
2711,A,0,0,250-274,0,A,0,F,1,0.129,26,29,25,3.94,3.75,12,0
2712,I,0,0,250-274,0,A,0,K,1,0.427,14,15,11,3.43,,,0
2715,A,0,1,130-139,0,E,1,F,1,0.198,24,28,25,3.59,3.5,16,1
2716,A,0,0,170-179,0,A,1,J,1,0.029,26,25,25,3.95,3.75,12,1
2718,A,0,1,110-119,0,E,0,H,1,0.225,27,24,26,3.73,3.266,15,1
2719,A,0,1,80-89,0,C,1,F,2,0.153,28,26,28,3.78,3.727,11,1
2721,A,0,0,100-109,0,B,1,G,1,0.138,22,20,21,3.53,2.062,16,0
2722,A,0,1,70-79,0,B,1,H,1,0.179,22,24,23,3.46,4,13,1
2723,A,0,0,40-49,0,C,1,H,1,0.154,21,17,24,3.64,2.75,12,0
2724,A,0,0,50-59,0,C,1,J,1,0.412,23,23,24,3.47,3,12,0
2725,A,0,1,180-189,0,C,1,H,1,0.182,22,25,20,3.58,2.4,15,1
2727,A,0,1,200-224,0,E,0,K,2,0.312,21,21,20,3.51,2.785,14,1
2728,A,0,1,100-109,0,C,1,G,2,0.643,21,18,22,2.27,0,12,0
2729,I,0,1,70-79,0,B,0,K,1,0.487,20,17,16,3.3,2.928,14,1
2730,E,0,0,20-29,0,C,1,K,1,0.19,29,29,27,3.93,4,16,1
2731,A,0,0,140-149,0,A,0,K,2,0.04,31,32,31,3.97,4,15,1
2732,A,0,1,80-89,0,E,1,H,1,0.465,19,21,18,3.18,2.4,15,1
2733,A,0,1,275-299,0,C,0,K,1,0.327,26,28,24,3.44,1.2,15,0
2735,A,0,0,180-189,0,A,1,F,2,0.469,17,17,19,2.97,3.4,15,1
2737,A,0,0,200-224,0,A,1,F,1,0.342,24,25,20,3.33,2.75,12,1
2738,A,0,1,120-129,0,E,1,G,1,0.413,15,15,12,2.99,1,13,1
2739,A,0,1,10-19,0,C,1,H,1,0.108,29,32,28,3.84,2.75,15,1
2740,A,0,0,160-169,0,A,0,H,2,0.329,22,17,21,3.71,3,12,1
2741,A,0,0,90-99,0,C,1,G,2,0.488,17,15,14,3.74,3.4,15,0
2743,A,0,1,60-69,0,E,1,I,2,0.545,,,,2.52,2,9,0
2744,A,0,0,110-119,0,C,1,J,1,0.168,27,26,27,3.63,3.6,15,1
2745,A,0,0,100-109,0,A,1,G,1,0.259,24,19,26,3.52,3.2,15,0
2746,A,0,0,80-89,0,A,1,H,1,0.15,29,27,31,3.97,3.8,15,1
2747,A,0,0,0-9,0,A,1,G,1,0.756,19,19,20,2.61,1.25,12,1
2748,A,0,1,40-49,0,E,1,F,2,0.711,16,17,13,2.14,1,12,1
2749,A,0,0,40-49,0,A,1,K,2,0.068,25,27,21,3.88,4,14,1
2750,A,0,0,190-199,0,A,1,J,1,0.194,29,27,31,3.84,3.058,17,1
2753,A,0,1,50-59,0,E,1,H,2,0.733,22,20,21,2.59,1.25,12,0
2754,A,0,0,30-39,0,A,1,G,2,0.396,19,19,17,3.41,3,10,1
2755,A,0,0,30-39,0,A,1,K,1,0.105,25,22,23,3.91,3.428,14,1
2756,A,0,1,70-79,0,C,0,F,1,0.564,27,24,20,2.8,2.8,15,1
2757,A,0,1,30-39,0,E,1,H,2,0.231,23,24,21,3.86,3,12,1
2758,A,0,0,200-224,0,A,1,F,1,0.741,21,19,19,2.28,1.75,12,0
2759,A,0,1,225-249,0,E,1,H,1,0.353,18,15,18,3.04,2.75,12,0
2760,J,0,0,10000-10000,0,C,0,F,1,0.284,,,,3.42,3.23,13,0
2761,A,0,1,40-49,0,E,1,H,1,0.377,22,26,21,3.47,3,15,1
2762,I,0,1,100-109,0,E,0,J,2,0.554,16,15,10,2.4,1.5,12,1
2763,A,0,1,60-69,0,E,1,G,2,0.067,19,19,17,3.62,3,12,1
2765,J,0,1,225-249,0,E,1,F,2,0.783,21,16,18,2.13,0.25,12,0
2766,A,0,0,180-189,0,B,1,K,2,0.217,22,18,18,3.7,2.5,12,1
2767,A,0,0,40-49,0,C,1,J,1,0.343,21,18,20,3.45,2.6,15,1
2768,A,0,1,100-109,0,E,1,J,1,0.729,16,15,20,2.65,2.275,14.5,1
2769,A,0,0,160-169,0,A,1,J,2,0.164,21,21,21,3.85,3.142,14,1
2772,A,0,0,140-149,0,A,1,K,1,0.105,29,28,30,4,4,15,1
2773,A,0,1,170-179,0,B,1,H,2,0.064,24,27,18,3.98,4,15,1
2775,A,0,1,110-119,0,C,0,J,2,0.677,19,17,19,2.45,3,12,1
2778,A,0,0,0-9,1,,1,F,1,,,,,,3.75,12,1
2779,A,0,1,50-59,0,E,1,I,2,0.233,24,21,23,3.91,3.2,15,1
2780,A,0,0,90-99,0,A,0,J,1,0.245,30,27,32,3.6,3.8,15,1
2781,A,0,1,80-89,0,C,1,F,1,0.422,22,22,19,3.54,3,14,0
2782,A,0,0,20-29,0,C,1,G,2,0.051,23,20,23,3.99,4,12,1
2783,A,0,0,150-159,1,,1,G,1,0.568,16,16,18,2.96,,0,0
2784,A,0,1,20-29,0,D,1,F,1,0.846,18,17,16,2.26,0.25,12,0
2785,A,0,0,190-199,0,A,1,H,1,0.306,23,20,19,3.66,3.25,12,0
2786,A,0,0,60-69,0,A,1,K,1,0.021,23,22,24,3.85,2.928,14,1
2787,A,0,0,70-79,0,A,1,F,1,0.714,20,16,22,3.21,,0,0
2788,A,0,0,90-99,0,C,1,G,2,0.372,20,19,22,3.3,3.142,14,0
2789,A,0,1,60-69,0,E,1,G,2,0.184,20,22,17,3.47,3,14,1
2790,A,0,0,90-99,0,B,1,I,1,0.144,21,20,24,3.6,3,15,1
2791,A,0,0,40-49,0,A,1,H,1,0.297,25,25,24,3.18,3,15,1
2792,A,0,0,30-39,0,A,1,H,1,0.378,18,19,20,3.26,3,15,1
2793,A,0,1,20-29,0,E,1,K,1,0.426,25,26,27,3.31,3.4,15,1
2794,A,0,0,60-69,0,C,1,G,1,0.527,20,15,19,2.85,2.6,15,1
2796,A,0,1,160-169,0,E,1,H,1,0.881,15,15,18,2.39,0.75,12,0
2797,A,0,0,90-99,0,A,1,G,2,0.655,19,16,18,2.31,2,12,1
2798,A,0,1,60-69,0,E,1,K,1,0.242,31,27,28,3.57,3.214,14,1
2800,A,0,0,10-19,1,,1,K,1,0.174,28,29,28,4.03,4,13,1
2801,A,0,1,180-189,0,D,1,K,2,0.386,19,23,18,3.25,2.928,14,0
2802,A,0,1,190-199,0,E,1,I,1,0.195,25,25,24,3.79,3.75,12,1
2803,G,0,1,90-99,0,B,0,H,2,0.282,23,26,21,3.48,3.6,15,1
2805,A,0,0,50-59,0,A,1,K,2,0.45,22,25,25,3.75,3.642,14,1
2806,I,0,0,10-19,0,A,1,K,2,0.167,19,20,18,3.7,3.714,14,1
2807,A,0,1,60-69,0,E,1,I,1,0.14,24,25,21,3.83,3.769,13,1
2808,A,0,1,200-224,0,E,0,K,2,0.309,22,30,17,3.59,2.562,16,1
2809,A,0,1,110-119,0,D,0,G,1,0.54,20,20,16,2.9,2,12,0
2810,A,0,1,170-179,0,E,1,H,2,0.38,20,19,18,3.03,2.2,15,1
2811,A,0,1,190-199,0,E,1,G,2,0.738,18,20,17,2.56,1,15,0
2812,A,0,1,50-59,0,E,1,I,2,0.327,20,17,17,3.29,2.4,15,1
2813,A,0,1,80-89,0,C,1,G,2,0.317,20,18,18,3.22,3.062,16,0
